0,0.049144257,0.47266427
1,0.049046863,0.5131399
2,0.04905837,0.49852332
3,0.04918876,0.50646895
4,0.049190313,0.5164875
5,0.049172774,0.54270786
6,0.049183343,0.49107856
7,0.049340554,0.5231645
8,0.049235158,0.4893303
9,0.049144603,0.4985521
10,0.04922346,0.51037747
11,0.04929115,0.53260916
12,0.049375646,0.521312
13,0.049430817,0.5252293
14,0.04932823,0.48726228
15,0.0491595,0.5261599
16,0.049152758,0.5049446
17,0.049,0.52411896
18,0.049139366,0.53022325
19,0.04914232,0.5199817
20,0.049153324,0.50903606
21,0.04927702,0.5060752
22,0.049390074,0.5081688
23,0.04932185,0.50688756
24,0.049189296,0.49176067
25,0.048963808,0.5134203
26,0.04924727,0.53470343
27,0.04936408,0.49010786
28,0.04950006,0.5259437
29,0.049367145,0.527066
30,0.049099233,0.51545393
31,0.049085967,0.4987503
32,0.049294822,0.4721635
33,0.04943851,0.50008726
34,0.049788695,0.53101027
35,0.050128527,0.5484435
36,0.050174523,0.5366044
37,0.050431088,0.510388
38,0.05032597,0.4869828
39,0.05022113,0.5002988
40,0.0501577,0.53160197
41,0.050182134,0.5133554
42,0.04995935,0.507512
43,0.049621068,0.5352072
44,0.049872253,0.5220796
45,0.049895145,0.5368855
46,0.049766093,0.4747936
47,0.0499485,0.51192665
48,0.04980794,0.4922825
49,0.050007932,0.5158323
50,0.04965175,0.49115425
51,0.04960802,0.49676028
52,0.049503393,0.5229635
53,0.04935758,0.5079917
54,0.049341995,0.49819952
55,0.049428944,0.49017307
56,0.04945153,0.51094115
57,0.04969166,0.5060609
58,0.049611848,0.49980423
59,0.049508248,0.48434705
60,0.04955001,0.52013224
61,0.04897559,0.53149724
62,0.048707493,0.49701223
63,0.048967782,0.54536533
64,0.048910744,0.5422918
65,0.048721947,0.5482409
66,0.048686586,0.4691526
67,0.048577312,0.55332583
68,0.048735384,0.5410174
69,0.04863329,0.52833897
70,0.048530363,0.54469585
71,0.048393197,0.4864766
72,0.04841984,0.5121387
73,0.048520666,0.5136497
74,0.048535075,0.5082972
75,0.04891469,0.47433484
76,0.048726533,0.5260349
77,0.04849094,0.5028467
78,0.04863222,0.5220034
79,0.048313547,0.5234242
80,0.04819325,0.5088591
81,0.04800466,0.48148668
82,0.048003342,0.51802087
83,0.048150886,0.4775031
84,0.048347138,0.5219651
85,0.04881886,0.5268548
86,0.04895588,0.4990482
87,0.048911564,0.50813264
88,0.049098942,0.51637053
89,0.04886538,0.54549104
90,0.04895298,0.4634758
91,0.049234286,0.5261413
92,0.04930563,0.51905715
93,0.049243532,0.539715
94,0.04930525,0.50114346
95,0.04945582,0.49804276
96,0.049475364,0.4865134
97,0.049440548,0.56114155
98,0.0495136,0.5286743
99,0.04970471,0.5088024
100,0.049770508,0.5193608
101,0.049771305,0.4792902
102,0.04992746,0.52723217
103,0.049806636,0.5059491
104,0.049739316,0.52223635
105,0.049796827,0.50992596
106,0.04971686,0.52673763
107,0.049611647,0.48370814
108,0.049626097,0.5079471
109,0.049941905,0.46930882
110,0.0497244,0.52674806
111,0.050141186,0.49969
112,0.050082717,0.5444869
113,0.050023198,0.518873
114,0.049645763,0.575487
115,0.04948531,0.4861439
116,0.049195286,0.51833004
117,0.049372245,0.55538005
118,0.04939315,0.48250312
119,0.04938597,0.5051586
120,0.049126927,0.5462991
121,0.049237993,0.5176181
122,0.048912983,0.5597535
123,0.0489795,0.4551639
124,0.04914595,0.51185733
125,0.049206506,0.52352285
126,0.04898696,0.5396892
127,0.048966095,0.46561784
128,0.04911432,0.4710027
129,0.049063493,0.50364876
130,0.049157917,0.5350061
131,0.049509604,0.51124007
132,0.049203664,0.47948536
133,0.049102306,0.5297512
134,0.049209733,0.5416109
135,0.049357183,0.48625705
136,0.049489617,0.51115847
137,0.049335457,0.4688041
138,0.04912983,0.5396501
139,0.04934638,0.477126
140,0.04945014,0.4911493
141,0.049359836,0.48393062
142,0.049395323,0.5158986
143,0.04957279,0.5313068
144,0.049340643,0.50630903
145,0.04938588,0.49863213
146,0.049506478,0.49955872
147,0.049877554,0.48547715
148,0.04981716,0.5003948
149,0.0498191,0.5357149
150,0.04980556,0.535658
151,0.049864445,0.50915784
152,0.050295126,0.49969602
153,0.050331872,0.5389787
154,0.050181046,0.56597275
155,0.050145775,0.5251048
156,0.050228544,0.5254132
157,0.049954474,0.5049628
158,0.05002228,0.4916525
159,0.05002133,0.47575948
160,0.050228935,0.5320165
161,0.049855694,0.5042393
162,0.049573038,0.50314915
163,0.049737897,0.5113589
164,0.049710765,0.46612805
165,0.049792845,0.50013864
166,0.04986106,0.48148522
167,0.049842067,0.48160762
168,0.04992212,0.46183193
169,0.049647544,0.50490355
170,0.049563937,0.5105278
171,0.049567215,0.567787
172,0.04956818,0.51217973
173,0.04973818,0.5267563
174,0.04970783,0.50761443
175,0.049741004,0.5147577
176,0.0499802,0.508537
177,0.04970472,0.45677763
178,0.049563836,0.53648216
179,0.04927081,0.5411323
180,0.04915217,0.49653634
181,0.048896138,0.5334119
182,0.049116667,0.4365228
183,0.049292352,0.4760237
184,0.049595274,0.49703577
185,0.049666535,0.5141843
186,0.049930707,0.5454708
187,0.049746,0.48156908
188,0.049784526,0.47047564
189,0.049621437,0.46353152
190,0.049233127,0.5285445
191,0.049538504,0.46811333
192,0.04904922,0.5550803
193,0.04926264,0.48501602
194,0.04904663,0.5386487
195,0.04901066,0.5235653
196,0.048910696,0.50110716
197,0.04939123,0.5110499
198,0.049215596,0.559877
199,0.0492402,0.528638
200,0.048951775,0.51265097
201,0.048793115,0.5233771
202,0.048926394,0.5344699
203,0.049301777,0.49688575
204,0.04916359,0.52666765
205,0.049000356,0.5104918
206,0.04956105,0.5793982
207,0.049618986,0.51900107
208,0.049735054,0.5072841
209,0.049552586,0.477185
210,0.049165722,0.4930262
211,0.049008746,0.52447736
212,0.04886221,0.51532835
213,0.048999548,0.5700959
214,0.049090683,0.4715381
215,0.049265265,0.55089074
216,0.04949751,0.5354459
217,0.049014658,0.5056071
218,0.04926566,0.5966282
219,0.04924524,0.4962116
220,0.0493444,0.4629963
221,0.0493525,0.4759185
222,0.04948486,0.4297789
223,0.04966844,0.5125828
224,0.050015904,0.53489333
225,0.049698874,0.55933785
226,0.049882807,0.5296758
227,0.04936203,0.50145495
228,0.049889132,0.50276774
229,0.0497874,0.48071322
230,0.04984369,0.479254
231,0.050286356,0.532577
232,0.049799155,0.49235803
233,0.049961083,0.48490116
234,0.05010149,0.5106702
235,0.05084679,0.47783253
236,0.050927415,0.50605494
237,0.050967433,0.42953467
238,0.050949432,0.45612025
239,0.051118355,0.4700499
240,0.05128216,0.4262984
241,0.051555786,0.49761721
242,0.051537197,0.60467285
243,0.0509932,0.5133127
244,0.05183221,0.4923051
245,0.051661324,0.5529534
246,0.051475324,0.56276876
247,0.05181348,0.48797703
248,0.051844154,0.49163276
249,0.052184846,0.49016893
250,0.05199811,0.5603529
251,0.05256655,0.53429985
252,0.053014964,0.506613
253,0.053322528,0.4511154
254,0.05354122,0.5467176
255,0.053618055,0.5444736
256,0.05383387,0.47006992
257,0.054113142,0.48192382
258,0.05415144,0.5615769
259,0.054378048,0.46419793
260,0.055173606,0.5201183
261,0.05560351,0.5292963
262,0.056098577,0.4933889
263,0.056080494,0.505582
264,0.05710303,0.5473008
265,0.057843827,0.4928275
266,0.05834254,0.5421779
267,0.05935079,0.50029564
